case,generation,method,created_at,R_mm,alphaRin,alphaL0,L1_mm,alphaL2,alphaL3,theta0_deg,theta1_deg,alphaTheta2,alphat,U_mps,Rin_mm,L0_mm,L2_mm,L3_mm,L4_mm,t_mm,theta2_deg,Qaerosol_lpm,Qsheath_lpm,R1_mm,R2_mm,R3_mm,l1_mm,l2_mm,l1x_mm,l1y_mm,l2x_mm,l2y_mm,completed_at,objective_version,evaluation_status,score,n_outlet,n_substrate,n_target,n_substrate_overspray,n_wall_deposition,n_wall_upper,n_wall_down,n_wall_cavity,n_overspray,n_resolved,total_particles,target_center_x_m,target_center_z_m,target_diameter_um,target_radius_um,target_fraction,target_precision,substrate_fraction,substrate_resolved_fraction,substrate_overspray_fraction,wall_deposition_fraction,overspray_fraction,outlet_fraction,resolved_ratio,unresolved_fraction,deposit_centroid_x_mm,deposit_centroid_z_mm,deposit_rms_radius_mm,deposit_r90_radius_mm,deposit_footprint_area90_mm2,deposit_density_per_mm2,deposition_spread_score,deposition_particle_support,deposition_compactness,target_particle_support,targeted_deposition_compactness,target_rms_radius_um,target_r90_radius_um,target_centered_spread_score,target_centered_particle_support,target_centered_compactness,resolved_constraint,wall_constraint,objective_primary_score,objective_secondary_raw,objective_secondary_score,objective_tie_break_scale,source_objective_version,source_score,mesh_nodes,mesh_elements,max_u_mps,potential_failed,simple_failed,unclean_end,velocity_rejected,velocity_check_failed,mesh_rejected,run_finished,aerosol_mean_velocity_mps,aerosol_flow_fraction,Rin_over_R,R1_over_R,L2_over_R,t_over_R,host,failed,failure_class,potential_SIGFPE,last_iteration,first_continuity_gt_1e3,first_continuity_gt_1e12,max_log10_continuity,last_local_continuity,last_global_continuity,last_cumulative_continuity,simple_end,simple_sigfpe,turbulence_divide_sigfpe
case_1262,602,qlognehvi,2026-07-26T23:15:16,0.7496320505178959,0.6560174769754086,3.9238161577390094,6.645192605045923,4.9452184145009435,0.3123776797902661,40.38087675792758,11.583072655111067,0.9850616739150039,4.241192895170016,49.58055012638337,4.199371851948158,2.9414183521811452,31.655880735582027,1.1388578240096845,20.99685925974079,3.179334126648231,11.559424199572778,2.9954682815582983,2.25633871433457,6.401310939625433,7.087319632000481,12.781608752048903,3.4165734720290537,9.10684044083372,0.6860086923750485,3.346993630671941,1.8248665163847329,8.92213007146737,2026-07-26T23:53:02,central_target_d10um_mobo_v1,complete,0.001,507,493,1,492,0,0,0,0,492,1000,1000,0.0,0.0,10.0,5.0,0.001,0.002028397565922921,0.493,0.493,0.492,0.0,0.492,0.507,1.0,0.0,0.2935985883569985,5.431360219748474e-06,0.3217530420851064,0.49989881186154533,0.7850803036519395,627.9612387506394,0.5999308005009143,1.0,0.5999308005009143,0.05,0.029996540025045718,435.5745070659461,793.4974002410966,0.006261761150994745,0.05,0.00031308805754973727,-0.050000000000000044,-0.05,0.001,0.0,0.0,0.0,,,70680,108098,62.1554,True,False,False,False,False,False,True,0.9011455376552214,0.5703690718072616,5.601910762816173,8.539270613100093,42.228558282309336,4.241192895170016,xeon5,False,complete,True,,,,,,,,,,
case_1271,603,qlognehvi,2026-07-26T23:18:18,0.7444750666859266,0.6923221463701655,2.3291752765572324,9.868757971567057,4.658398204709234,0.6567540294270051,46.38007791066069,11.662401618123631,0.5326610617748643,4.219527109820223,44.42697436711889,7.685107560298206,1.734012919338157,51.71045220724327,1.4858205997053844,38.42553780149103,3.141332726466486,10.885496611005985,3.0512586635442616,1.5901325415575522,11.100479163625067,12.001531310266405,19.430634308793326,4.457461799116153,12.639196629131035,0.9010521466413378,4.365440495484144,2.386872746346722,12.411773842710177,2026-07-26T23:59:11,central_target_d10um_mobo_v1,complete,0.001,482,468,1,467,0,0,0,0,467,950,1000,0.0,0.0,10.0,5.0,0.001,0.002136752136752137,0.468,0.4926315789473684,0.467,0.0,0.467,0.482,0.95,0.05,0.26948496446581194,4.136605197579059e-06,0.2836083317824241,0.3872799372640996,0.471194129737723,993.2212021836924,0.6578058538178106,1.0,0.6578058538178106,0.05,0.032890292690890534,391.22350638306614,656.7649012235005,0.007555553325290865,0.05,0.00037777766626454325,0.0,-0.05,0.001,0.0,0.0,0.0,,,76794,119881,58.1218,True,False,False,False,False,False,True,0.274080414224323,0.6574017420014759,10.322854188400028,14.910478080937601,69.4589443235961,4.219527109820223,xeon6,False,complete,True,,,,,,,,,,
case_1264,602,qlognehvi,2026-07-26T23:15:16,0.810818676067012,0.6215382930335862,2.3499400303571725,8.803557395806415,2.6830899269462343,0.13485126338057374,55.306621953791016,46.10014389928792,0.962571438749524,4.4885950048386425,47.78072799202163,8.408114261699867,1.9053752642510764,36.296599796081786,3.6990875808991555,42.04057130849933,3.639436659224271,44.74896745220243,2.664625977539704,3.2564600703852764,13.527910276713257,21.524074608319943,40.01951251281572,11.097262742697467,16.612528294740418,7.996164331606686,7.694842192170174,11.695251912505842,11.798185413298924,2026-07-27T00:00:27,central_target_d10um_mobo_v1,complete,0.002,466,498,2,496,0,0,0,0,496,964,1000,0.0,0.0,10.0,5.0,0.002,0.004016064257028112,0.498,0.516597510373444,0.496,0.0,0.496,0.466,0.964,0.036,0.28954542160843355,5.0949804310040075e-06,0.32706084545989106,0.5141676803508886,0.8305378343315684,599.6114558716031,0.611944924670062,1.0,0.611944924670062,0.1,0.0611944924670062,436.8127148255911,803.7131015539076,0.006182662294443746,0.1,0.0006182662294443747,-0.014000000000000012,-0.05,0.002,0.0,0.0,0.0,,,80746,128891,64.437,True,False,False,False,False,False,True,0.1999576042397219,0.45002318087802673,10.369906996326955,16.684260829230347,44.765372169451574,4.4885950048386425,xeon1,False,complete,True,,,,,,,,,,
case_1272,603,qlognehvi,2026-07-26T23:18:18,0.6512255821493234,0.6013378159753122,1.7647018454408951,7.475097143744567,2.7086627737670677,0.04772308750223753,55.87142743469935,46.457911809317395,0.44710227687661575,2.1323492315763506,49.51949852429411,7.023653874314397,1.1492189866172322,31.637308148206166,3.529621718759158,35.118269371571984,1.3886403696789713,26.300415380112664,1.636560982173131,2.322026676526711,11.680046868369162,19.35558194160088,37.00369053539667,10.588865156277475,25.289372590770302,7.675535073231721,7.294534024693895,11.205156791990879,22.67149812653996,2026-07-27T00:00:27,central_target_d10um_mobo_v1,complete,0.02,387,582,20,562,0,0,0,0,562,969,1000,0.0,0.0,10.0,5.0,0.02,0.03436426116838488,0.582,0.6006191950464397,0.562,0.0,0.562,0.387,0.969,0.031,0.2831443216340206,1.0587128966804135e-05,0.30973534153729254,0.5007147784672357,0.7876453112446875,738.9112735023921,0.5653292517685243,1.0,0.5653292517685243,1.0,0.5653292517685243,419.65067470802455,783.8591001139688,0.006338267504650242,1.0,0.006338267504650242,-0.019000000000000017,-0.05,0.02,0.0,0.0,0.0,,,63406,122155,70.5885,True,False,False,False,False,False,True,0.1759968386829688,0.41342042245204264,10.785285570528927,17.935485319572376,48.581181414571425,2.1323492315763506,xeon1,False,complete,True,,,,,,,,,,
case_1270,603,qlognehvi,2026-07-26T23:18:18,0.7766116211982603,0.6731074543182293,4.210143876489394,7.429711483483821,3.916813401273773,0.3774418855610636,45.40005137283566,50.260248344073254,0.15913173926362845,4.44695211211152,46.29039366996691,5.5940654632794535,3.269646661398357,32.55187627712229,1.4462126308736347,27.970327316397267,3.453554689177955,16.406683342177992,3.0932381771898094,2.16935462425898,8.310805990026537,11.64702847338731,18.878091627755484,4.338637892620904,16.931769523247816,3.3362224833607725,2.773697587121573,4.782435114234407,16.242325374358234,2026-07-27T00:05:21,central_target_d10um_mobo_v1,complete,0.001,521,472,1,471,4,0,0,4,471,997,1000,0.0,0.0,10.0,5.0,0.001,0.00211864406779661,0.472,0.47342026078234706,0.471,0.004,0.471,0.521,0.997,0.003,0.28316398980932206,4.1129657816800875e-06,0.2954906796937374,0.4112398104089433,0.531300437107805,888.3862444559359,0.6537952479019015,1.0,0.6537952479019015,0.05,0.03268976239509507,409.2634688406934,694.4038001985019,0.007148946000266113,0.05,0.0003574473000133057,-0.04700000000000004,-0.046,0.001,0.0,0.0,0.0,,,79322,128200,58.971,True,False,False,False,False,False,True,0.5243933190470181,0.5877783620914471,7.203169912199074,10.70136701946787,41.91525775380093,4.44695211211152,xeon5,False,complete,True,,,,,,,,,,
case_1281,604,qlognehvi,2026-07-26T23:20:40,0.698451858965562,0.6960624428918609,1.5192076087892437,13.380418503168418,3.0348245638767346,0.6966871049073048,25.007401343304004,41.83051275617689,0.4226261054102849,1.1311220943473015,40.16214757400524,4.830637086025917,1.0610933785134735,21.061524346778985,1.03315537823552,24.153185430129586,0.7900343295138925,23.452405639355433,2.3541112667005355,1.338988209707583,6.939947895991275,9.007072915826546,14.172849807004146,3.09946613470656,7.789900758551688,2.067125019835271,2.309477099380692,3.100280398070791,7.146384770037378,2026-07-27T00:06:36,central_target_d10um_mobo_v1,complete,0.0,507,473,0,473,0,0,0,0,473,980,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.473,0.4826530612244898,0.473,0.0,0.473,0.507,0.98,0.02,0.36082698646934447,4.404058671016914e-06,0.2402690630886044,0.3292520464995354,0.34057035244434275,1388.8466703140268,0.6796236301636616,1.0,0.6796236301636616,0.0,0.0,433.50356037917396,641.8658013698613,0.007729578514448514,0.0,0.0,-0.030000000000000027,-0.05,0.0,0.0,0.0,0.0,,,33419,51761,46.1442,True,False,False,False,False,False,True,0.5352011529330957,0.637435108839832,6.916206212379912,9.93618644851149,30.154582705201804,1.1311220943473015,xeon5,False,complete,True,,,,,,,,,,
case_1275,604,qlognehvi,2026-07-26T23:20:40,0.7299799696676699,0.3975113278926338,4.977114661893152,4.016089564480863,2.4877450237702807,0.3600769268209021,52.97831947911695,49.66714771656576,0.6541573300032077,3.0662294101181433,46.01400447955697,2.4070571181516818,3.633194009921278,15.06408483843271,2.0547595558273053,12.03528559075841,2.2382860517921594,35.948555439111495,1.0121765280867898,3.6096436081793457,6.0553170419380296,10.75433032058896,21.02812809972549,6.164278667481916,11.504426696905616,4.69901327865093,3.9896874185122417,6.7537728344782355,9.313344518739685,2026-07-27T00:11:30,central_target_d10um_mobo_v1,complete,0.029,378,622,29,593,0,0,0,0,593,1000,1000,0.0,0.0,10.0,5.0,0.029,0.04662379421221865,0.622,0.622,0.593,0.0,0.593,0.378,1.0,0.0,0.32981991077331174,9.96258583362235e-06,0.3608901480115387,0.6155603902716784,1.190395305072735,522.5155016568172,0.5425180777933517,1.0,0.5425180777933517,1.0,0.5425180777933517,488.89965491249717,945.3803011051916,0.005261051806508962,1.0,0.005261051806508962,-0.050000000000000044,-0.05,0.029,0.0,0.0,0.0,,,56204,89356,59.6205,True,False,False,False,False,False,True,0.9267921507627411,0.2189995495810238,3.297428995548353,8.295182461917097,20.636298890900765,3.0662294101181433,xeon1,False,complete,True,,,,,,,,,,
case_1277,604,qlognehvi,2026-07-26T23:20:40,0.5718892926179711,0.31663773277160123,3.637204100479671,8.084723558905878,1.2278375200553153,0.3657924679702331,36.75749132061907,12.032053895211716,0.15156347310534923,1.756792668336165,41.1074282077721,2.0931924288683343,2.0800780801305025,8.116847535395081,2.5966129875914192,10.465962144341672,1.0046909163712072,10.307985145895541,0.3473147506721578,2.186911357914098,6.610685373932382,8.23454647189833,21.217611409855426,7.789838962774258,23.586061140048905,1.6238610979659476,7.618705021226951,4.220474085557367,23.205384689663383,2026-07-27T00:14:10,central_target_d10um_mobo_v1,complete,0.017,34,752,17,735,0,0,0,0,735,786,1000,0.0,0.0,10.0,5.0,0.017,0.022606382978723406,0.752,0.9567430025445293,0.735,0.0,0.735,0.034,0.786,0.214,0.28802949670345745,1.3499656671041619e-05,0.28448271000087205,0.44877030365046117,0.6327003784049694,1188.5562671793932,0.560313443099755,1.0,0.560313443099755,0.85,0.4762664266347917,404.8350323810033,736.7998006657672,0.006740363094614595,0.85,0.005729308630422406,0.16399999999999992,-0.05,0.017,0.0,0.0,0.0,,,51003,93887,51.9637,True,False,False,False,False,False,True,0.4205365959307712,0.13704963006079632,3.66013572187408,11.559379514993648,14.193039877068014,1.756792668336165,xeon4,False,complete,True,,,,,,,,,,
case_1278,604,qlognehvi,2026-07-26T23:20:40,0.7953759585715796,0.5233903463108225,2.6947784459121453,4.694367245160896,3.4498769326023138,0.4039842596265186,42.538992829805565,23.181711367331683,0.6533541908059082,3.1880655109824554,49.71543069070418,2.6707834597161866,2.1433619895554044,17.60421130155673,1.2575196330090448,13.353917298580933,2.535710661786663,18.612326363840033,2.300047240976734,3.6283493447495743,5.102851969933174,6.587914138359975,12.875512303405198,3.7725588990271346,8.593038908164038,1.4850621684268004,3.467966407354073,2.742581801435845,8.143620984528559,2026-07-27T00:14:10,central_target_d10um_mobo_v1,complete,0.099,470,511,99,412,19,19,0,0,412,1000,1000,0.0,0.0,10.0,5.0,0.099,0.19373776908023482,0.511,0.511,0.412,0.019,0.412,0.47,1.0,0.0,0.30721146382467696,6.048670327493152e-06,0.3561865225054957,0.5947125366548537,1.1111279184405718,459.89304338349285,0.5721764918585416,1.0,0.5721764918585416,1.0,0.5721764918585416,470.36977194165576,901.9240004966409,0.0055131411201621615,1.0,0.0055131411201621615,-0.050000000000000044,-0.031000000000000003,0.099,0.0,0.0,0.0,,,56027,86200,62.9387,True,False,False,False,False,False,True,1.7106386378870255,0.3879712174645191,3.357888091705289,6.415647738583168,22.133195141040268,3.1880655109824554,xeon6,False,complete,True,,,,,,,,,,
case_1288,605,qlognehvi,2026-07-26T23:23:01,0.9212288703451211,0.6792290924903854,2.301038027751686,8.552141435523787,3.521995341941688,0.3514343078831952,45.27375161652751,48.62547572947581,0.9183788503235509,1.0507851921658133,46.14524867293335,6.49036357765614,2.119782662926851,33.65437455601401,1.6908013774705466,32.4518178882807,0.9680136555542933,45.472819993636215,4.344266261255752,3.037549360398177,9.55548525440702,13.361842870701325,21.815849758054057,5.07240413241164,7.710788600186023,3.8063576162943047,3.3527489287724808,5.4971589937648515,5.40717151882839,2026-07-27T00:16:56,central_target_d10um_mobo_v1,complete,0.0,530,456,0,456,0,0,0,0,456,986,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.456,0.46247464503042596,0.456,0.0,0.456,0.53,0.986,0.014,0.35752480760964933,3.102097072236841e-06,0.30471078877255975,0.4021071925943909,0.5079647266839316,897.7001276778312,0.6961412872696944,1.0,0.6961412872696944,0.0,0.0,469.75807907936525,759.6320001551926,0.00653909331415005,0.0,0.0,-0.03600000000000003,-0.05,0.0,0.0,0.0,0.0,,,31834,48933,57.918,True,False,False,False,False,False,True,0.5471132853299047,0.5885091803854076,7.04533236699871,10.372542114129834,36.532045010059264,1.0507851921658133,xeon1,False,complete,True,,,,,,,,,,
case_1285,605,qlognehvi,2026-07-26T23:23:01,0.8275137797087435,0.5632906334249188,1.8583942807635578,8.45150283205887,1.5031715526722296,0.2744888409524995,31.512926076458434,29.393952728928255,0.581240133090219,2.183531339359276,38.781338624565,3.3849398331992857,1.5378468754637638,9.032895210480095,1.4529254383505488,16.92469916599643,1.8069022717456897,21.272543665307676,2.1394392846701513,2.8663710136384983,6.0092244257962895,8.14856326956004,15.413190461312784,4.358776315051646,9.901371433722709,2.139338843763751,3.797651942479561,3.5922642821142996,9.226743390600278,2026-07-27T00:18:24,central_target_d10um_mobo_v1,complete,0.0,536,464,0,464,0,0,0,0,464,1000,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.464,0.464,0.464,0.0,0.464,0.536,1.0,0.0,0.3312599153017241,3.7671678094245703e-06,0.27384837793671474,0.3371120847196383,0.3570249074777488,1299.6292143256653,0.710540444776144,1.0,0.710540444776144,0.0,0.0,429.7977031098081,668.3720000424315,0.007425316169494622,0.0,0.0,-0.050000000000000044,-0.05,0.0,0.0,0.0,0.0,,,44806,70468,47.0957,True,False,False,False,False,False,True,0.9905968346300348,0.42739120285741145,4.090493616179622,7.261781704603554,10.915703680075714,2.183531339359276,xeon5,False,complete,True,,,,,,,,,,
case_1286,605,qlognehvi,2026-07-26T23:23:01,0.8502991272963557,0.6836034972422014,1.8507264298965196,15.497636598032978,3.152820773001878,0.4104240498934697,21.361637226812974,14.679652770488591,0.02915763073783062,1.5547355501063462,37.97788338014344,4.724923430511215,1.5736710682053106,21.79163331178964,1.1101717026078435,23.624617152556073,1.3219902814320457,10.136447587463172,3.1710190257244992,2.004755471169185,6.911789435795074,7.75579001185703,13.306648524896246,3.3305151078235307,11.10369554349099,0.844000576061956,3.2217997937562584,1.9541722786697995,10.930382675268973,2026-07-27T00:21:05,central_target_d10um_mobo_v1,complete,0.0,514,441,0,441,0,0,0,0,441,955,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.441,0.4617801047120419,0.441,0.0,0.441,0.514,0.955,0.045,0.43303664353741544,3.8648477928367385e-06,0.26245616541245054,0.39874835706108536,0.49951402441553067,882.8580949574008,0.6807580479886902,1.0,0.6807580479886902,0.0,0.0,506.36347955208504,821.3400001451512,0.006050778129004674,0.0,0.0,-0.0050000000000000044,-0.05,0.0,0.0,0.0,0.0,,,39968,63115,43.4051,True,False,False,False,False,False,True,0.7535432340671185,0.6126656073651648,5.556777937118159,8.12865639151256,25.628196727755284,1.5547355501063462,xeon1,False,complete,True,,,,,,,,,,
case_1287,605,qlognehvi,2026-07-26T23:23:01,0.5657695554192199,0.6240004823803498,1.9019793557420632,4.490294818284913,3.7401745296588014,0.3213635152929074,57.1036941732991,31.541520824446224,0.5261190579632564,1.5042460343467705,36.832619503793715,4.6848021410152025,1.0760820145147214,28.080070671541293,1.5584416798324698,23.424010705076014,0.851056610093497,21.333404643253516,1.1364321692133732,1.0859199808301256,7.507689935021002,9.953428739041955,17.745637138204305,4.67532503949741,11.006713894353627,2.445738804020953,3.9845985905053993,4.004180483853423,10.252526001180614,2026-07-27T00:22:31,central_target_d10um_mobo_v1,complete,0.002,447,510,2,508,20,20,0,0,508,977,1000,0.0,0.0,10.0,5.0,0.002,0.00392156862745098,0.51,0.5220061412487206,0.508,0.02,0.508,0.447,0.977,0.023,0.2604013138235293,7.876520332627448e-06,0.21278238435413366,0.29897218664931,0.2808092750793789,1816.1793261844134,0.6542641899833063,1.0,0.6542641899833063,0.1,0.06542641899833063,336.2814110153728,559.3735003338373,0.008859381237854732,0.1,0.0008859381237854733,-0.027000000000000024,-0.030000000000000002,0.002,0.0,0.0,0.0,,,40298,64272,53.5769,True,False,False,False,False,False,True,0.2747007775875225,0.5113645779275483,8.280406918579935,13.269872624125219,49.63163960056974,1.5042460343467705,xeon6,False,complete,True,,,,,,,,,,
case_1276,604,qlognehvi,2026-07-26T23:20:40,0.5474916049674133,0.6045212738858081,1.8811210726181211,7.8837001380073755,3.1635598367266065,0.2372565484932535,55.26497310455146,14.90014707091198,0.29658651761380805,2.8664380273862657,42.73420167053606,7.204770400812303,1.0298979951857172,37.70375544658155,3.0696064397552205,36.02385200406152,1.5693507561533329,11.453317555557286,1.0837032206003006,1.330821447674161,11.918142027493408,14.2860543037651,29.6340865025412,9.208819319265661,27.383458894946287,2.3679122762716927,8.899176630832892,5.437518716026913,26.838167062302713,2026-07-27T00:28:52,central_target_d10um_mobo_v1,complete,0.034,393,561,34,527,0,0,0,0,527,954,1000,0.0,0.0,10.0,5.0,0.034,0.06060606060606061,0.561,0.5880503144654088,0.527,0.0,0.527,0.393,0.954,0.046,0.23168913506595362,9.868692650714802e-06,0.24145764082492732,0.3866188677778368,0.4695868881543654,1194.6670875009286,0.5861101239539627,1.0,0.5861101239539627,1.0,0.5861101239539627,334.6365905243185,618.3080026053815,0.008021716357082483,1.0,0.008021716357082483,-0.0040000000000000036,-0.05,0.034,0.0,0.0,0.0,,,72434,132961,62.244,True,False,False,False,False,False,True,0.11075643035064577,0.44882673382449567,13.159599773664349,21.7686297275787,68.86636270674083,2.8664380273862657,xeon6,False,complete,True,,,,,,,,,,
case_1282,604,qlognehvi,2026-07-26T23:20:40,0.5287080022744648,0.6366704135626537,2.953858695382784,6.689568903506645,4.673591224656259,0.2341365637469205,48.3805922162766,33.312714626607786,0.2782675352791938,3.8696992452027814,42.687624673814014,5.130425279826873,1.5617287298368887,37.66078972066748,1.7105580618059189,25.652126399134364,2.045940957334167,16.487171639813358,1.1616726904391146,1.087562553449444,8.058212177817802,10.876570131958182,19.42936044098778,5.131674185417756,15.958088350681438,2.8183579541403803,4.2884657381885,4.528916015946299,15.301944436203515,2026-07-27T00:28:52,central_target_d10um_mobo_v1,complete,0.007,419,557,7,550,0,0,0,0,550,976,1000,0.0,0.0,10.0,5.0,0.007,0.012567324955116697,0.557,0.5706967213114754,0.55,0.0,0.55,0.419,0.976,0.024,0.2381339835008978,1.0299145004811487e-05,0.2604744174271031,0.42133681907996406,0.557710340827807,998.726326596791,0.5565084829584289,1.0,0.5565084829584289,0.35,0.1947779690354501,352.9231025847797,659.4708024576224,0.007524785109453898,0.35,0.0026336747883088643,-0.026000000000000023,-0.05,0.007,0.0,0.0,0.0,,,73042,117709,56.962,True,False,False,False,False,False,True,0.23414016652833278,0.5164745188817036,9.703702720133121,15.241328187112618,71.23173766739562,3.8696992452027814,xeon4,False,complete,True,,,,,,,,,,
case_1284,605,qlognehvi,2026-07-26T23:23:01,0.7647632174937231,0.6744216856445019,1.2241380431769189,12.415164289380762,2.5697795949558317,0.6168126164232857,29.575192267718318,21.720216699607157,0.3031848743722112,4.530663639722861,48.846428632838,5.267536632681351,0.9361757485564506,20.07113419167565,1.2080374266198186,26.33768316340675,3.4648849024962773,13.553392427685488,3.3087674769192157,2.0762599871087724,7.81044967088729,9.15164148910874,15.191828622207833,3.624112279859456,10.877807311304938,1.3411918182214502,3.366807734897249,2.5492292448412686,10.57488166170786,2026-07-27T00:31:39,central_target_d10um_mobo_v1,complete,0.001,487,479,1,478,0,0,0,0,478,966,1000,0.0,0.0,10.0,5.0,0.001,0.0020876826722338203,0.479,0.49585921325051757,0.478,0.0,0.478,0.487,0.966,0.034,0.3109706012734862,4.532053979235909e-06,0.30749929000325743,0.4533502005715603,0.6456802420506786,741.8532716421636,0.6278259529464739,1.0,0.6278259529464739,0.05,0.0313912976473237,437.33114253325317,764.3208013344946,0.00649923931775509,0.05,0.0003249619658877545,-0.016000000000000014,-0.05,0.001,0.0,0.0,0.0,,,75887,117243,59.4432,True,False,False,False,False,False,True,0.6326303106854775,0.6144383661962357,6.88780071032193,10.212899224525525,26.244900032525933,4.530663639722861,xeon4,False,complete,True,,,,,,,,,,
case_1289,605,qlognehvi,2026-07-26T23:23:01,0.6864538553006808,0.4686346385321898,4.381595379610307,5.791863984835656,2.2128587362927665,0.35311147462949843,43.37458438137105,31.968716676249606,0.7835953074235609,4.126272917805245,45.838544082301446,2.886172032339032,3.007763040701145,13.628294776094712,1.8231725374365748,14.430860161695161,2.8324959524502,27.21458329762692,1.234967766130076,2.8365340720544396,6.158682681627652,9.054552438424267,18.170415125607143,5.469517612309724,10.318809591535025,2.895869756796614,4.639995825756419,4.719042294233189,9.17651737924544,2026-07-27T00:40:24,central_target_d10um_mobo_v1,complete,0.003,329,580,3,577,0,0,0,0,577,909,1000,0.0,0.0,10.0,5.0,0.003,0.005172413793103448,0.58,0.6380638063806381,0.577,0.0,0.577,0.329,0.909,0.091,0.30910863056551696,9.097240617618621e-06,0.34354434550983715,0.5787616698586595,1.052323804684397,551.1611515563388,0.5425588302152942,1.0,0.5425588302152942,0.15,0.08138382453229412,462.1372771208048,887.8703005408344,0.0055999174762240075,0.15,0.0008399876214336011,0.040999999999999925,-0.05,0.003,0.0,0.0,0.0,,,68379,105990,58.2334,True,False,False,False,False,False,True,0.7865205445558068,0.3033199578956223,4.204466199807166,8.971735877177094,19.85318411552258,4.126272917805245,xeon5,False,complete,True,,,,,,,,,,
case_1291,606,qlognehvi,2026-07-27T00:11:43,0.5597319543110836,0.30029410337276674,3.2095585206333945,2.107349934873805,2.599975323773298,0.6157653476470929,55.10568497416561,52.304380727177644,0.5344463223508786,3.10157309654076,43.533490543102445,1.0754090633927924,1.7964924632299202,9.310995442066957,1.194337056768774,5.377045316963962,1.7360495707654386,32.609420698971476,0.3589002443535418,2.211997572007381,3.5811860816256034,6.416316358170125,12.388001642013993,3.5830111703063223,7.47707891869484,2.835130276544522,2.190891453623493,4.0294673333132955,6.2984206088631325,2026-07-27T00:41:52,central_target_d10um_mobo_v1,complete,0.011,61,751,11,740,65,65,0,0,740,877,1000,0.0,0.0,10.0,5.0,0.011,0.014647137150466045,0.751,0.8563283922462942,0.74,0.065,0.74,0.061,0.877,0.123,0.2542549386684422,1.3153246947309324e-05,0.26465115215432966,0.38874206136020895,0.4747587078816906,1581.8561882747993,0.5901394714697875,1.0,0.5901394714697875,0.55,0.32457670930838317,366.99564894820656,642.9970000553069,0.007716085104673706,0.55,0.004243846807570538,0.07299999999999995,0.015,0.011,0.0,0.0,0.0,,,54515,83394,58.8718,True,False,False,False,False,False,True,1.6463616693801373,0.13960113158505894,1.9212929601569786,6.398037585746407,16.634739843514748,3.10157309654076,xeon1,False,complete,True,,,,,,,,,,
case_1292,607,qlognehvi,2026-07-27T00:14:29,0.6805915401576479,0.5370760007315517,1.8567364292925719,5.0676743839246905,3.8335674353598996,0.3955378522592976,54.456463352211294,59.456220235524256,0.587214514665153,2.874637212918143,35.126141640613426,4.175122499384276,1.263679106079043,29.801394272834262,1.9663412565847544,20.87561249692138,1.9564537681344474,39.04141036277629,1.2112669104293032,1.8556687426463219,7.77380202000711,12.854283730716956,22.685990013640726,5.899023769754264,11.187530380756652,5.080481710709846,2.9978637432792965,7.046822967294601,8.689253252608212,2026-07-27T00:41:52,central_target_d10um_mobo_v1,complete,0.066,376,505,66,439,0,0,0,0,439,881,1000,0.0,0.0,10.0,5.0,0.066,0.1306930693069307,0.505,0.5732122587968218,0.439,0.0,0.439,0.376,0.881,0.119,0.23511202707699813,5.46997924651485e-06,0.26129218493770384,0.4237099744630777,0.5640105766487002,895.373280055605,0.6163095233926201,1.0,0.6163095233926201,1.0,0.6163095233926201,351.4986077009338,658.822001303076,0.007532139625057695,1.0,0.007532139625057695,0.06899999999999995,-0.05,0.066,0.0,0.0,0.0,,,56155,89427,49.0734,True,False,False,False,False,False,True,0.3686381564377781,0.3949436986767572,6.134549510293909,11.422125550086085,43.7874885514023,2.874637212918143,xeon4,False,complete,True,,,,,,,,,,
case_1295,609,qlognehvi,2026-07-27T00:18:36,0.6107351444331786,0.31830374816810675,1.503046580122446,3.867245319421301,3.363046417425812,0.11441721625724421,48.600234247332686,15.670341089571446,0.4818437929384073,1.0986333482739374,46.386388087838384,1.5906593420996076,0.9179633702008771,16.80615208768373,2.2456968090300515,7.953296710498038,0.6709739966371897,12.732218657853608,0.41400301198379347,2.847347704777265,4.997300067165805,6.817002181486766,18.04548622663702,6.737090427090155,18.445989401887637,1.8197021143209606,6.486684178987415,4.065398923351012,17.992416641701233,2026-07-27T00:41:52,central_target_d10um_mobo_v1,complete,0.003,196,780,3,777,0,0,0,0,777,976,1000,0.0,0.0,10.0,5.0,0.003,0.0038461538461538464,0.78,0.7991803278688525,0.777,0.0,0.777,0.196,0.976,0.024,0.2841208456025638,1.323241395610639e-05,0.2780301298855177,0.42737675520932894,0.5738146970018797,1359.323844571107,0.5883134030575087,1.0,0.5883134030575087,0.15,0.0882470104586263,397.5240976408483,711.4976010771395,0.0069783904265461605,0.15,0.001046758563981924,-0.026000000000000023,-0.05,0.003,0.0,0.0,0.0,,,37055,66946,60.8118,True,False,False,False,False,False,True,0.8680565465637653,0.12694219295585352,2.604499440712379,8.182434092283627,27.51790565987728,1.0986333482739374,xeon5,False,complete,True,,,,,,,,,,
